id,name,iconUrl,url
le-moyne,Le Moyne College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/le-moyne.svg,https://www.ncaa.com/schools/le-moyne
lebanon-valley,Lebanon Valley College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lebanon-valley.svg,https://www.ncaa.com/schools/lebanon-valley
lee,Lee University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lee.svg,https://www.ncaa.com/schools/lee
lees-mcrae,Lees-McRae College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lees-mcrae.svg,https://www.ncaa.com/schools/lees-mcrae
lehigh,Lehigh University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lehigh.svg,https://www.ncaa.com/schools/lehigh
lehman,Lehman College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lehman.svg,https://www.ncaa.com/schools/lehman
lemoyne-owen,LeMoyne-Owen College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lemoyne-owen.svg,https://www.ncaa.com/schools/lemoyne-owen
lenoir-rhyne,Lenoir-Rhyne University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lenoir-rhyne.svg,https://www.ncaa.com/schools/lenoir-rhyne
lesley,Lesley University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lesley.svg,https://www.ncaa.com/schools/lesley
letourneau,LeTourneau University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/letourneau.svg,https://www.ncaa.com/schools/letourneau
lewis,Lewis University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lewis.svg,https://www.ncaa.com/schools/lewis
lewis-clark,Lewis & Clark College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lewis-clark.svg,https://www.ncaa.com/schools/lewis-clark
liberty,Liberty University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/liberty.svg,https://www.ncaa.com/schools/liberty
limestone,Limestone College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/limestone.svg,https://www.ncaa.com/schools/limestone
lincoln-christian,Lincoln Christian College & Seminary,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lincoln-christian.svg,https://www.ncaa.com/schools/lincoln-christian
lincoln-memorial,Lincoln Memorial University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lincoln-memorial.svg,https://www.ncaa.com/schools/lincoln-memorial
lincoln-mo,Lincoln University (Mo.) ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lincoln-mo.svg,https://www.ncaa.com/schools/lincoln-mo
lincoln-pa,The Lincoln University (Pa.),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lincoln-pa.svg,https://www.ncaa.com/schools/lincoln-pa
lindenwood-mo,Lindenwood University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lindenwood-mo.svg,https://www.ncaa.com/schools/lindenwood-mo
linfield,Linfield College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/linfield.svg,https://www.ncaa.com/schools/linfield
lipscomb,Lipscomb University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lipscomb.svg,https://www.ncaa.com/schools/lipscomb
liu-post,LIU Post,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/liu-post.svg,https://www.ncaa.com/schools/liu-post
livingstone,Livingstone College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/livingstone.svg,https://www.ncaa.com/schools/livingstone
lock-haven,Lock Haven University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lock-haven.svg,https://www.ncaa.com/schools/lock-haven
long-beach-st,Long Beach State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/long-beach-st.svg,https://www.ncaa.com/schools/long-beach-st
long-island,Long Island University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/long-island.svg,https://www.ncaa.com/schools/long-island
longwood,Longwood University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/longwood.svg,https://www.ncaa.com/schools/longwood
loras,Loras College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/loras.svg,https://www.ncaa.com/schools/loras
louisiana-col,Louisiana College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/louisiana-col.svg,https://www.ncaa.com/schools/louisiana-col
louisiana-tech,Louisiana Tech University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/louisiana-tech.svg,https://www.ncaa.com/schools/louisiana-tech
louisville,University of Louisville,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/louisville.svg,https://www.ncaa.com/schools/louisville
loyola-chicago,Loyola University Chicago,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/loyola-chicago.svg,https://www.ncaa.com/schools/loyola-chicago
loyola-maryland,Loyola University Maryland,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/loyola-maryland.svg,https://www.ncaa.com/schools/loyola-maryland
loyola-marymount,Loyola Marymount University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/loyola-marymount.svg,https://www.ncaa.com/schools/loyola-marymount
lsu,Louisiana State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lsu.svg,https://www.ncaa.com/schools/lsu
lubbock-christian,Lubbock Christian University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lubbock-christian.svg,https://www.ncaa.com/schools/lubbock-christian
luther,Luther College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/luther.svg,https://www.ncaa.com/schools/luther
lycoming,Lycoming College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lycoming.svg,https://www.ncaa.com/schools/lycoming
lynchburg,University of Lynchburg ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lynchburg.svg,https://www.ncaa.com/schools/lynchburg
lyndon-st,Lyndon State College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lyndon-st.svg,https://www.ncaa.com/schools/lyndon-st
lynn,Lynn University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lynn.svg,https://www.ncaa.com/schools/lynn
lyon,Lyon College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/lyon.svg,https://www.ncaa.com/schools/lyon
macalester,Macalester College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/macalester.svg,https://www.ncaa.com/schools/macalester
macmurray,MacMurray College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/macmurray.svg,https://www.ncaa.com/schools/macmurray
maine,University of Maine,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/maine.svg,https://www.ncaa.com/schools/maine
maine-maritime,Maine Maritime Academy,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/maine-maritime.svg,https://www.ncaa.com/schools/maine-maritime
malone,Malone University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/malone.svg,https://www.ncaa.com/schools/malone
manchester,Manchester University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/manchester.svg,https://www.ncaa.com/schools/manchester
manhattan,Manhattan College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/manhattan.svg,https://www.ncaa.com/schools/manhattan
manhattanville,Manhattanville College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/manhattanville.svg,https://www.ncaa.com/schools/manhattanville
mansfield,Mansfield Univ. of Pennsylvania,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mansfield.svg,https://www.ncaa.com/schools/mansfield
maranatha-baptist,Maranatha Baptist University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/maranatha-baptist.svg,https://www.ncaa.com/schools/maranatha-baptist
marian-wi,Marian University ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/marian-wi.svg,https://www.ncaa.com/schools/marian-wi
marietta,Marietta College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/marietta.svg,https://www.ncaa.com/schools/marietta
marist,Marist College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/marist.svg,https://www.ncaa.com/schools/marist
marquette,Marquette University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/marquette.svg,https://www.ncaa.com/schools/marquette
mars-hill,Mars Hill University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mars-hill.svg,https://www.ncaa.com/schools/mars-hill
marshall,Marshall University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/marshall.svg,https://www.ncaa.com/schools/marshall
martin-luther,Martin Luther College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/martin-luther.svg,https://www.ncaa.com/schools/martin-luther
mary,University of Mary,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mary.svg,https://www.ncaa.com/schools/mary
mary-baldwin,Mary Baldwin University ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mary-baldwin.svg,https://www.ncaa.com/schools/mary-baldwin
mary-hardin-baylor,University of Mary Hardin-Baylor,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mary-hardin-baylor.svg,https://www.ncaa.com/schools/mary-hardin-baylor
mary-washington,University of Mary Washington,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mary-washington.svg,https://www.ncaa.com/schools/mary-washington
maryland,University of Maryland-College Park,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/maryland.svg,https://www.ncaa.com/schools/maryland
marymount-va,Marymount University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/marymount-va.svg,https://www.ncaa.com/schools/marymount-va
maryville-mo,Maryville University of Saint Louis,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/maryville-mo.svg,https://www.ncaa.com/schools/maryville-mo
maryville-tn,Maryville College ,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/maryville-tn.svg,https://www.ncaa.com/schools/maryville-tn
marywood,Marywood University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/marywood.svg,https://www.ncaa.com/schools/marywood
mass-maritime,Massachusetts Maritime Academy,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mass-maritime.svg,https://www.ncaa.com/schools/mass-maritime
massachusetts,University of Massachusetts,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/massachusetts.svg,https://www.ncaa.com/schools/massachusetts
mcdaniel,McDaniel College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mcdaniel.svg,https://www.ncaa.com/schools/mcdaniel
mckendree,McKendree University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mckendree.svg,https://www.ncaa.com/schools/mckendree
mcla,Massachusetts College of Liberal Arts,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mcla.svg,https://www.ncaa.com/schools/mcla
mcmurry,McMurry University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mcmurry.svg,https://www.ncaa.com/schools/mcmurry
mcneese-st,McNeese State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mcneese-st.svg,https://www.ncaa.com/schools/mcneese-st
md-east-shore,"University of Maryland, Eastern Shore",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/md-east-shore.svg,https://www.ncaa.com/schools/md-east-shore
me-farmington,"University of Maine, Farmington",https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/me-farmington.svg,https://www.ncaa.com/schools/me-farmington
me-presque-isle,University of Maine at Presque Isle,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/me-presque-isle.svg,https://www.ncaa.com/schools/me-presque-isle
medaille,Medaille College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/medaille.svg,https://www.ncaa.com/schools/medaille
medgar-evers,Medgar Evers College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/medgar-evers.svg,https://www.ncaa.com/schools/medgar-evers
memphis,University of Memphis,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/memphis.svg,https://www.ncaa.com/schools/memphis
menlo,Menlo College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/menlo.svg,https://www.ncaa.com/schools/menlo
mercer,Mercer University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mercer.svg,https://www.ncaa.com/schools/mercer
merchant-marine,U.S. Merchant Marine Academy,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/merchant-marine.svg,https://www.ncaa.com/schools/merchant-marine
mercy,Mercy College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mercy.svg,https://www.ncaa.com/schools/mercy
mercyhurst,Mercyhurst College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/mercyhurst.svg,https://www.ncaa.com/schools/mercyhurst
meredith,Meredith College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/meredith.svg,https://www.ncaa.com/schools/meredith
merrimack,Merrimack College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/merrimack.svg,https://www.ncaa.com/schools/merrimack
messiah,Messiah College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/messiah.svg,https://www.ncaa.com/schools/messiah
methodist,Methodist University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/methodist.svg,https://www.ncaa.com/schools/methodist
metro-st,Metropolitan St. University of Denver,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/metro-st.svg,https://www.ncaa.com/schools/metro-st
miami-fl,University of Miami,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/miami-fl.svg,https://www.ncaa.com/schools/miami-fl
miami-oh,Miami University (Ohio),https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/miami-oh.svg,https://www.ncaa.com/schools/miami-oh
michigan,University of Michigan,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/michigan.svg,https://www.ncaa.com/schools/michigan
michigan-st,Michigan State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/michigan-st.svg,https://www.ncaa.com/schools/michigan-st
michigan-tech,Michigan Technological University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/michigan-tech.svg,https://www.ncaa.com/schools/michigan-tech
middle-tenn,Middle Tennessee State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/middle-tenn.svg,https://www.ncaa.com/schools/middle-tenn
middlebury,Middlebury College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/middlebury.svg,https://www.ncaa.com/schools/middlebury
midwestern-st,Midwestern State University,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/midwestern-st.svg,https://www.ncaa.com/schools/midwestern-st
miles,Miles College,https://www.ncaa.com/sites/default/files/images/logos/schools/bgl/miles.svg,https://www.ncaa.com/schools/miles
